camis,dba,boro,building,street,zip,phone,cuisine_description,critical_flag,score,grade,is_closed,violation_count,inspection_year,inspection_month,inspection_day,total_inspections,violation_ratio
40645260,dunkin donuts,queens,8922,roosevelt avenue,11372.0,7188998484,donuts,4,11.5,3.0,0,8,2018,07,19,8,1.0
40654823,blondies,manhattan,212,west   79 street,10024.0,2123624360,american,22,30.8,0.7631578947368421,0,37,2018,07,19,38,0.9736842105263158
40844719,roccos italian sausages  philly cheesesteaks,queens,5010,northern boulevard,11101.0,7182040478,sandwiches,6,7.25,2.4,0,10,2018,07,19,10,1.0
40892913,jojos pizza,brooklyn,9502,church avenue,11212.0,7184853087,pizza,14,9.222222222222221,2.3333333333333335,0,18,2018,07,19,18,1.0
40897493,golden krust caribbean bakery  grill,queens,9221,parsons boulevard,11433.0,7186580266,caribbean,22,16.1875,1.6875,0,32,2018,07,19,32,1.0
40987028,tongs cafe,queens,4151,main street,11355.0,7184613989,bakery,24,18.944444444444443,1.2105263157894737,0,36,2018,07,19,38,0.9473684210526315
41045928,pretzel maker,queens,9015,queens boulevard,11373.0,7182715178,bagelspretzels,6,8.6,3.0,0,10,2018,07,19,10,1.0
41169360,dominos,brooklyn,241,rockaway parkway,11212.0,7187565666,pizza,10,12.454545454545455,2.0,0,24,2018,07,19,24,1.0
41329667,wah kwoon kitchen,brooklyn,146,nassau avenue,11222.0,7183890621,chinese,6,10.285714285714286,3.0,0,14,2018,07,19,14,1.0
41377107,cafe con leche,queens,10203,roosevelt avenue,11368.0,7184574967,cafãcoffeetea,12,14.5,1.9411764705882353,0,34,2018,07,19,34,1.0
41463780,chans village,bronx,1328,metropolitan avenue,10462.0,7184092333,chinese,12,11.0,1.875,0,16,2018,07,19,16,1.0
41483427,tiella restaurant,manhattan,1109,1 avenue,10065.0,2125880100,italian,16,13.5,1.75,0,24,2018,07,19,24,1.0
41486575,ly wing hing chinese restaurant,bronx,1661,metropolitan ave,10462.0,7188221616,chinese,8,10.2,3.0,0,10,2018,07,19,10,1.0
41497122,xian famous foods,manhattan,81,st marks place,10003.0,7184272145,chinese,10,10.0,1.3846153846153846,0,22,2018,07,19,26,0.8461538461538461
41573961,good view bakery,brooklyn,7820,new utrecht ave,11214.0,7186219388,chinese,18,16.733333333333334,1.6,0,30,2018,07,19,30,1.0
41663220,us fried chicken  pizza,brooklyn,1231,nostrand avenue,11225.0,7184849898,chicken,16,12.066666666666666,1.8,0,30,2018,07,19,30,1.0
41710594,la morenita ecuatoriana restaurant,queens,10906,corona avenue,11368.0,7186992797,latin cuban dominican puerto rican south  central american,14,17.2,1.8,0,30,2018,07,19,30,1.0
41713865,peaches jamaican restaurant,brooklyn,4213,church avenue,11203.0,7183854268,caribbean,10,8.555555555555555,2.3333333333333335,0,18,2018,07,19,18,1.0
50001007,white castle,brooklyn,1615,boardwalk west,11224.0,7183735862,american,8,15.0,1.3333333333333333,0,18,2018,07,19,18,1.0
50012863,dunkin donuts,bronx,2035,bartow ave,10475.0,7183201590,donuts,16,12.142857142857142,2.0625,0,30,2018,07,19,32,0.9375
50033081,salud es vida,queens,3924,108th st,11368.0,3477849709,juice smoothies fruit salads,8,10.6,3.0,0,10,2018,07,19,10,1.0
50033265,kai ying chinese restaurant,queens,1821,college point blvd,11356.0,7188393765,filipino,6,9.2,3.0,0,10,2018,07,19,10,1.0
50033432,madison bagel and grill,manhattan,5,madison st,10038.0,2126084696,american,18,31.666666666666668,1.4210526315789473,0,34,2018,07,19,38,0.8947368421052632
50038734,divine creation coffee,queens,75,jfk airport,11430.0,3472644588,cafãcoffeetea,10,18.285714285714285,1.5,0,16,2018,07,19,16,1.0
50040414,la casita verde,queens,297,saint nicholas ave,11385.0,3473221266,juice smoothies fruit salads,10,20.833333333333332,1.0714285714285714,0,26,2018,07,19,28,0.9285714285714286
50045253,cocolon restaurant,queens,9016,corona ave,11373.0,3477849660,latin cuban dominican puerto rican south  central american,8,20.9375,1.125,1,14,2018,07,19,16,0.875
50048240,dunkin donuts  baskin robbins,brooklyn,43,jamaica ave,11207.0,9178863304,donuts,4,7.2,3.0,0,8,2018,07,19,10,0.8
50065747,subway,brooklyn,2915,stillwell ave,11224.0,7189750730,sandwiches,2,7.0,3.0,0,8,2018,07,19,8,1.0
50074273,pot pa hotpot,queens,5914,main st,11355.0,3474381063,chinese,6,13.0,1.5,0,12,2018,07,19,12,1.0
50078622,wolfnights,manhattan,235,bleecker st,10014.0,6467915411,mediterranean,2,13.0,3.0,0,6,2018,07,19,6,1.0
40361998,steve chus deli  grocery,queens,3406,10 street,11106.0,7187268888,delicatessen,3,6.5,3.0,0,4,2018,07,18,4,1.0
40372112,green house cafe,brooklyn,7717,third avenue,11209.0,7188338200,american,8,13.266666666666667,1.8,0,15,2018,07,18,15,1.0
40372445,omonia cafe,queens,3220,broadway,11106.0,7182746650,greek,7,13.2,2.4,0,15,2018,07,18,15,1.0
40373656,keens steakhouse,manhattan,72,west 36th street,10018.0,2129473636,steak,6,11.25,3.0,0,8,2018,07,18,8,1.0
40515875,atlantis diner,brooklyn,8600,foster avenue,11236.0,7189687100,american,5,10.666666666666666,3.0,0,6,2018,07,18,6,1.0
40537290,noras park bench cafe,brooklyn,3019,quentin road,11234.0,7183760033,american,9,12.642857142857142,2.142857142857143,0,14,2018,07,18,14,1.0
40538234,dunkin donuts baskin robbins,queens,9925,horace harding expressway,11368.0,7182719222,donuts,3,9.0,2.25,0,12,2018,07,18,12,1.0
40591607,pumps exotic bar,brooklyn,1077,grand street,11211.0,7185992474,american,4,8.333333333333334,3.0,0,6,2018,07,18,6,1.0
40786907,boston market,queens,8302,atlantic avenue,11416.0,7186474700,chicken,8,11.714285714285714,2.625,0,16,2018,07,18,16,1.0
40820080,7 stars restaurant,queens,13209,14 avenue,11356.0,7187476898,american,16,10.235294117647058,2.4705882352941178,0,34,2018,07,18,34,1.0
40941619,dominos,queens,3215,junction boulevard,11369.0,7184583030,pizza,12,17.58823529411765,1.2352941176470589,0,34,2018,07,18,34,1.0
40984211,long island university  blackbird cafe,brooklyn,1,university plaza,11201.0,7182466466,american,12,18.307692307692307,1.8461538461538463,0,24,2018,07,18,26,0.9230769230769231
41010772,two doors tavern,manhattan,1576,3 avenue,10128.0,2128281388,american,20,28.05263157894737,0.8717948717948718,1,38,2018,07,18,39,0.9743589743589743
41111038,colombian restaurant  bakery,brooklyn,4823,4 avenue,11220.0,7184921485,bakery,14,13.285714285714286,2.142857142857143,0,28,2018,07,18,28,1.0
41127492,ecua villa coffee shop,bronx,320,east  170 street,10456.0,7185382369,cafãcoffeetea,16,28.647058823529413,1.5,0,32,2018,07,18,36,0.8888888888888888
41235545,favela,queens,3318,28 avenue,11103.0,7185458250,brazilian,4,9.571428571428571,3.0,0,14,2018,07,18,14,1.0
41241802,nicks lobsters,brooklyn,2777,flatbush avenue,11234.0,7182537117,seafood,32,19.071428571428573,1.0,0,60,2018,07,18,64,0.9375
41294887,hampton inn  suites,staten island,1120,south avenue,10314.0,7184771600,continental,6,11.0,3.0,0,14,2018,07,18,14,1.0
41385888,au bon pain,manhattan,462,1 avenue,10016.0,2124815426,american,6,9.0,3.0,0,12,2018,07,18,12,1.0
41499490,bergen pizza,brooklyn,67,6 avenue,11217.0,7186364863,pizza,8,9.857142857142858,3.0,0,14,2018,07,18,14,1.0
41500947,cabo restaurant,staten island,96,page avenue,10309.0,7189666766,mexican,28,21.27777777777778,1.0526315789473684,0,38,2018,07,18,38,1.0
41583233,juice generation,manhattan,97,greenwich avenue,10014.0,2126750800,juice smoothies fruit salads,6,8.0,3.0,0,12,2018,07,18,12,1.0
41583463,phd,manhattan,355,west   16 street,10011.0,2122292511,american,14,14.2,1.5,0,24,2018,07,18,24,1.0
41617347,dunkin donuts,bronx,1090,morris park ave,10461.0,7189750433,donuts,6,9.0,3.0,0,10,2018,07,18,10,1.0
41693205,m  o bagels,queens,9219,101 avenue,11416.0,7183233100,american,22,21.695652173913043,1.434782608695652,0,46,2018,07,18,46,1.0
41694378,popeyes louisiana kitchen,brooklyn,9216,church avenue,11236.0,7185660566,chicken,4,7.6,2.5,0,10,2018,07,18,12,0.8333333333333334
41699269,watermark bar,manhattan,78,south street,10038.0,2127428200,american,16,17.333333333333332,1.25,0,24,2018,07,18,24,1.0
41707158,yogurt city,staten island,682,arthur kill road,10308.0,7346307434,ice cream gelato yogurt ices,6,11.166666666666666,2.5714285714285716,0,14,2018,07,18,14,1.0
41717967,yorkafe,manhattan,501 12,east   83 street,10028.0,2129881780,cafãcoffeetea,4,8.4,3.0,0,10,2018,07,18,10,1.0
50000088,maharlika,manhattan,111,first ave,10003.0,6463927880,filipino,20,15.5,1.5,0,28,2018,07,18,28,1.0
50000200,grand fortune cuisine,brooklyn,202,ave u,11223.0,7182668482,chinese,16,19.4,1.125,0,32,2018,07,18,32,1.0
50010990,elite pool  fitness management,queens,13825,elder ave,11355.0,7187463720,american,6,9.8,3.0,0,10,2018,07,18,10,1.0
50015146,nutricion activa,queens,10126,39th ave,11368.0,3478560447,juice smoothies fruit salads,8,9.0,3.0,0,8,2018,07,18,8,1.0
50017252,k  d internet cafe,queens,3819,union st,11354.0,9293347714,cafãcoffeetea,10,12.166666666666666,1.8571428571428572,0,24,2018,07,18,28,0.8571428571428571
50018171,gourmet bagel shoppe,brooklyn,6220,avenue u,11234.0,7182099109,bagelspretzels,16,15.666666666666666,1.8125,0,32,2018,07,18,32,1.0
50034852,siblings potato noodle,queens,13335,roosevelt ave,11354.0,6467076565,chinese,14,13.714285714285714,1.4285714285714286,1,21,2018,07,18,21,1.0
50041580,barrel  fare,brooklyn,494,4th ave,11215.0,9179091088,american,30,15.869565217391305,0.9285714285714286,0,54,2018,07,18,56,0.9642857142857143
50045779,sakura of japan,manhattan,73,nassau st,10038.0,2127758540,japanese,6,10.428571428571429,3.0,0,14,2018,07,18,14,1.0
50046597,bodega 88,manhattan,573,columbus ave,10024.0,2127991602,latin cuban dominican puerto rican south  central american,12,17.4,1.6363636363636365,0,20,2018,07,18,22,0.9090909090909091
50048030,jamba juice,manhattan,625,8th ave,10018.0,2122731165,fruitsvegetables,2,6.0,2.4,0,10,2018,07,18,10,1.0
50049148,gyro 96,manhattan,141,e 96th st,10128.0,2124701089,mediterranean,12,16.22222222222222,1.6666666666666667,0,18,2018,07,18,18,1.0
50055953,a home,brooklyn,6329,avenue n,11234.0,7182090999,chinese,12,10.4,2.1,0,20,2018,07,18,20,1.0
50058095,texas chicken  burgers,brooklyn,521,ocean ave,11226.0,7188262493,american,6,22.375,1.0833333333333333,0,20,2018,07,18,24,0.8333333333333334
50059733,bella luna,manhattan,574,columbus ave,10024.0,2128772267,italian,20,18.27777777777778,1.4736842105263157,0,38,2018,07,18,38,1.0
50064197,american  latin cuisine,brooklyn,522,nostrand ave,11216.0,7183993322,latin cuban dominican puerto rican south  central american,9,41.583333333333336,1.0,1,11,2018,07,18,12,0.9166666666666666
50064513,pressed juicery,brooklyn,166,n 7th st,11211.0,3104777171,juice smoothies fruit salads,0,3.6666666666666665,3.0,0,6,2018,07,18,6,1.0
50064764,naoki takahashi,manhattan,311,w 17th st,10011.0,6468610086,japanese,4,7.0,2.4,0,10,2018,07,18,10,1.0
50070055,hojinjung,queens,4105,150th st,11355.0,7184601266,korean,6,10.2,1.2,0,10,2018,07,18,10,1.0
50070731,chef mikes rodidio grill,staten island,35,androvette st,10309.0,9294076006,american,8,14.8,0.0,0,10,2018,07,18,10,1.0
50075244,that latin spot,brooklyn,7204,3rd ave,11209.0,7183335090,latin cuban dominican puerto rican south  central american,8,49.0,0.0,0,14,2018,07,18,14,1.0
50076736,seamores,manhattan,600,11th ave,10036.0,5165577197,seafood,4,12.0,3.0,0,4,2018,07,18,4,1.0
50078793,tierras colombianas,queens,3301,broadway,11106.0,7189563012,latin cuban dominican puerto rican south  central american,4,10.0,3.0,0,4,2018,07,18,4,1.0
40402610,yale club,manhattan,50,vanderbilt avenue,10017.0,2127162136,american,7,15.909090909090908,1.9090909090909092,0,11,2018,07,17,11,1.0
40423364,holtermanns bakery,staten island,405,arthur kill road,10308.0,7189847095,bakery,4,10.714285714285714,3.0,0,7,2018,07,17,7,1.0
40566706,la perla mexicana,bronx,281,east 149 street,10451.0,7185856425,mexican,2,6.75,3.0,0,4,2018,07,17,4,1.0
40881627,juice generation,manhattan,117,west   72 street,10023.0,2125790400,juice smoothies fruit salads,2,4.0,1.8,0,10,2018,07,17,10,1.0
40936803,a churrasqueira restaurant,queens,9529,sutphin boulevard,11435.0,7185235293,portuguese,10,15.0,1.5,0,30,2018,07,17,32,0.9375
41040655,25th deli,queens,4819,25 avenue,11103.0,7182745040,delicatessen,2,7.166666666666667,3.0,0,12,2018,07,17,12,1.0
41153872,the mansion,manhattan,1634,york avenue,10028.0,2125358888,american,4,9.0,3.0,0,14,2018,07,17,14,1.0
41272100,charley mom kitchen,manhattan,1580,york avenue,10028.0,2124396363,chinese,6,10.5,3.0,0,16,2018,07,17,16,1.0
41381712,dancing crane express arsenal,manhattan,830,5 avenue,10065.0,2122886077,cafãcoffeetea,4,6.8,3.0,0,10,2018,07,17,10,1.0
41381714,dancing crane cafe,manhattan,830,5 avenue,10065.0,2122886077,american,2,3.3333333333333335,3.0,0,6,2018,07,17,6,1.0
41422914,pick a bagel,manhattan,1475,2 avenue,10075.0,2127174668,bagelspretzels,16,11.538461538461538,2.076923076923077,0,26,2018,07,17,26,1.0
41496435,papaya king,manhattan,179,east   86 street,10028.0,2123690648,hotdogs,10,9.333333333333334,2.5714285714285716,0,12,2018,07,17,14,0.8571428571428571
41605861,pier 25 snack bar,manhattan,225,west street,10013.0,9173024616,american,6,7.8,2.142857142857143,0,14,2018,07,17,14,1.0
41606808,goustaro,brooklyn,9226,4 avenue,11209.0,7186802096,delicatessen,12,13.461538461538462,1.588235294117647,0,30,2018,07,17,34,0.8823529411764706
41617898,chicken bar,manhattan,717,8 avenue,10036.0,2122455111,chicken,12,12.8,2.4,0,20,2018,07,17,20,1.0
41627133,china wok,bronx,3431,boston road,10469.0,7186527931,chinese,16,11.428571428571429,2.5714285714285716,0,28,2018,07,17,28,1.0
41630613,pret a manger,manhattan,62,west   45 street,10036.0,2128470294,american,6,9.0,2.3333333333333335,0,18,2018,07,17,18,1.0
41633272,peking taste  thai,staten island,2343,richmond avenue,10314.0,7184949393,asian,22,18.352941176470587,1.5,0,34,2018,07,17,36,0.9444444444444444
41659545,lellos pizza,brooklyn,4018,glenwood road,11210.0,7188596505,pizzaitalian,6,10.5,3.0,0,12,2018,07,17,12,1.0
41674459,la marina,manhattan,348,dyckman street,10034.0,2125676300,american,16,26.473684210526315,0.8181818181818182,0,36,2018,07,17,44,0.8181818181818182
41695960,new lins garden,brooklyn,1001,rutland road,11212.0,7183631188,chinese,2,5.5,3.0,0,8,2018,07,17,8,1.0
41710752,palace cafe,brooklyn,2603,nostrand avenue,11210.0,7183389525,jewishkosher,20,14.6,1.3636363636363635,0,42,2018,07,17,44,0.9545454545454546
41716444,totto ramen,manhattan,366,west   52 street,10019.0,2125820052,japanese,16,17.142857142857142,1.125,0,28,2018,07,17,32,0.875
50001044,ultimate grill,bronx,1343,e gun hill rd,10469.0,3479473400,caribbean,16,13.285714285714286,2.1333333333333333,0,30,2018,07,17,30,1.0
50001526,everyday chinese restaurant,brooklyn,890,wyckoff ave,11237.0,7183818899,chinese,6,11.0,3.0,0,18,2018,07,17,18,1.0
50005551,new first cook restaurant,brooklyn,2305,stillwell ave,11223.0,7183330569,chinese,8,12.222222222222221,3.0,0,18,2018,07,17,18,1.0
50009888,spice grill,manhattan,48,w 48th st,10036.0,2122213005,indian,20,16.80952380952381,1.4285714285714286,0,40,2018,07,17,42,0.9523809523809523
50013048,the harold,manhattan,1271,broadway,10001.0,2126861888,american,16,12.76923076923077,2.3076923076923075,0,26,2018,07,17,26,1.0
50048563,the muffin shop,brooklyn,7324,13th ave,11228.0,9176827451,cafãcoffeetea,6,11.375,3.0,0,16,2018,07,17,16,1.0
50067671,gina,manhattan,2028,broadway,10023.0,2125956900,pizzaitalian,6,16.0,1.5,0,16,2018,07,17,16,1.0
50069922,dark bullet,manhattan,154,w 72nd st,10023.0,2122036121,japanese,0,2.0,3.0,0,2,2018,07,17,2,1.0
50072936,nusret steakhouse,manhattan,51,w 52nd st,10019.0,2123153660,turkish,10,18.666666666666668,0.75,0,16,2018,07,17,16,1.0
40365288,keats restaurant,manhattan,842,2 avenue,10017.0,2126825490,american,7,17.071428571428573,1.6428571428571428,0,14,2018,07,16,14,1.0
40586621,pearl,manhattan,18,cornelia street,10014.0,2126918211,seafood,6,11.785714285714286,1.6,0,15,2018,07,16,15,1.0
40653417,starbucks,manhattan,261,5 avenue,10016.0,2127791557,cafãcoffeetea,3,9.857142857142858,3.0,0,7,2018,07,16,7,1.0
40949455,naples 45 restaurant,manhattan,200,park avenue,10017.0,2129727001,italian,4,10.2,3.0,0,10,2018,07,16,10,1.0
40980922,bayside marina snack bar,queens,2805,cross island parkway,11360.0,7182290097,american,6,10.714285714285714,3.0,0,14,2018,07,16,14,1.0
41100502,mamas empanadas,queens,9120,59 avenue,11373.0,7184292502,spanish,2,6.8,3.0,0,10,2018,07,16,10,1.0
41218581,v j  hot bagels,brooklyn,1506,elm avenue,11230.0,7189982302,delicatessen,18,19.333333333333332,1.588235294117647,0,32,2018,07,16,34,0.9411764705882353
41232778,grill 149 plus,bronx,355,east  149 street,10455.0,7186650284,delicatessen,12,10.090909090909092,2.4545454545454546,0,22,2018,07,16,22,1.0
41300926,chipotle mexican grill,manhattan,464,park avenue south,10016.0,2126890305,mexican,4,7.0,3.0,0,8,2018,07,16,8,1.0
41445272,new york open center,manhattan,22,east 30 street,10016.0,2122192527,american,4,5.0,3.0,0,8,2018,07,16,8,1.0
41461600,five guys famous burgers and fries,queens,21033,26 avenue,11360.0,7182257600,hamburgers,2,6.0,3.0,0,8,2018,07,16,8,1.0
41536694,cafe two way,brooklyn,26,avenue o,11204.0,7183311508,eastern european,7,24.428571428571427,1.3333333333333333,1,14,2018,07,16,15,0.9333333333333333
41540102,great wall,manhattan,2234,1 avenue,10029.0,2124264888,chinese,4,9.857142857142858,3.0,0,14,2018,07,16,14,1.0
41552593,tarallucci e vino,manhattan,475,columbus avenue,10024.0,2123625454,italian,6,7.8,3.0,0,10,2018,07,16,10,1.0
41573267,simply food,manhattan,5,west   51 street,10019.0,2129776641,american,4,8.0,3.0,0,12,2018,07,16,12,1.0
41582724,little italy pizza,manhattan,185,west   32 street,10001.0,2126439988,pizzaitalian,8,8.75,2.0,0,18,2018,07,16,18,1.0
41595076,bay terrace pool  tennis center,queens,21200,23 avenue,11360.0,7184236111,american,22,16.11764705882353,1.0588235294117647,0,34,2018,07,16,34,1.0
41600331,connollys,queens,155,beach   95 street,11693.0,7184742374,irish,6,10.2,2.5,0,12,2018,07,16,12,1.0
41678553,jessies express cafe,manhattan,411,8 avenue,10001.0,2122551266,sandwichessaladsmixed buffet,4,6.857142857142857,3.0,0,14,2018,07,16,14,1.0
50000167,amc theatres,manhattan,1538,3rd ave,10028.0,2128762111,american,4,7.4,1.875,0,16,2018,07,16,16,1.0
50000758,yangs good taste,bronx,209,e 183rd street,10458.0,7183658282,chinese,20,16.57894736842105,1.55,0,38,2018,07,16,40,0.95
50001925,bantam bagels,manhattan,283,bleecker st,10014.0,6468526320,bagelspretzels,0,4.4,3.0,0,10,2018,07,16,10,1.0
50002119,starbucks,manhattan,151,west 34th street,10001.0,2122396524,cafãcoffeetea,4,11.0,2.625,0,16,2018,07,16,16,1.0
50002453,vin sur vingt,manhattan,1140,broadway,10001.0,2129244442,french,18,20.526315789473685,1.5789473684210527,0,38,2018,07,16,38,1.0
50004280,pizza hut,queens,21515,northern blvd,11361.0,7182793400,pizza,2,3.75,3.0,0,8,2018,07,16,8,1.0
50009700,dunkin donuts,brooklyn,289,utica ave,11213.0,9175669651,donuts,6,8.714285714285714,3.0,0,14,2018,07,16,14,1.0
50014873,china one,brooklyn,8901,flatlands ave,11236.0,7186492121,chinese,6,9.571428571428571,3.0,0,14,2018,07,16,14,1.0
50015501,la baguette shop,brooklyn,7915,flatlands ave,11236.0,7186761790,bakery,10,12.416666666666666,1.6875,0,30,2018,07,16,32,0.9375
50037330,grandchamps,brooklyn,197,patchen ave,11233.0,7184844880,creole,16,12.529411764705882,1.8333333333333333,0,36,2018,07,16,36,1.0
50041204,sushi suki,manhattan,1577,york ave,10028.0,2122493766,japanese,58,26.651162790697676,0.813953488372093,0,84,2018,07,16,86,0.9767441860465116
50046170,red house,manhattan,203,e 14th st,10003.0,2122288288,chinese,23,24.352941176470587,1.0588235294117647,1,34,2018,07,16,34,1.0
50046746,mcdonalds,brooklyn,180,parkside ave,11226.0,5162560200,american,4,8.666666666666666,3.0,0,12,2018,07,16,12,1.0
50046793,mah ze dahr bakery,manhattan,28,greenwich ave,10011.0,2124989810,bakery,8,10.5,2.25,0,16,2018,07,16,16,1.0
50047872,about coffee,manhattan,71,sullivan st,10012.0,8579398630,cafãcoffeetea,2,3.6,1.7142857142857142,0,14,2018,07,16,14,1.0
50053497,prologue coffee room,manhattan,120,lafayette st,10013.0,6469322322,cafãcoffeetea,6,14.833333333333334,2.0,0,12,2018,07,16,12,1.0
50054099,starbucks coffee,manhattan,10,waverly pl,10003.0,9292590304,cafãcoffeetea,4,10.444444444444445,1.5,0,24,2018,07,16,24,1.0
50059434,milk bar west village,manhattan,74,christopher st,10014.0,3472425762,bakery,6,9.666666666666666,2.142857142857143,0,14,2018,07,16,14,1.0
